cleaned_path,original_path,source,class,label,md5,min_dim
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_136.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/136.jpg,datasets,Conjunctivitis,1,ab59026f4316d76e3095f8758da5f4e0,147
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_137.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/137.jpg,datasets,Conjunctivitis,1,00efd0965a5982d4ccaf299614839a2a,194
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_138.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/138.jpg,datasets,Conjunctivitis,1,5c4bc8be63cac1a3a038e8064412f237,728
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_140.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/140.jpg,datasets,Conjunctivitis,1,660c7bc019fea27ee06347794a849876,192
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_142.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/142.jpg,datasets,Conjunctivitis,1,c7c741c8831967858a8c5e9f86fe0553,426
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_143.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/143.jpg,datasets,Conjunctivitis,1,a1d6bee3d6b7a1455203f4c0de343de4,225
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_144.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/144.jpg,datasets,Conjunctivitis,1,7c2521f9b7250286370d1bff371e1fd1,415
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_145.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/145.jpg,datasets,Conjunctivitis,1,69d5f83352286c95bab0832a09496832,406
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_146.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/146.jpg,datasets,Conjunctivitis,1,7aca53d3dba1c5ae31f39b9b79d7bfe1,720
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_150.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/150.jpg,datasets,Conjunctivitis,1,2c4731ae35cf03427586453df8a2a250,390
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_151.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/151.jpg,datasets,Conjunctivitis,1,d46936fc69d691fc11a3310dbfcbe30c,446
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_153.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/153.jpeg,datasets,Conjunctivitis,1,3fc06426ebbee29a5fa488c02d5418a0,417
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_153.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/153.jpg,datasets,Conjunctivitis,1,c2f4e58b563fd91e1f1211220a235925,248
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_154.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/154.jpg,datasets,Conjunctivitis,1,b792a6a0e8d35f979f73d26e844a964d,285
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_155.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/155.jpg,datasets,Conjunctivitis,1,f1f2e34e62efe487e9d14b2c305ce889,257
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_156.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/156.jpeg,datasets,Conjunctivitis,1,d09b2ec19bccee100ea03a2149c5ff47,452
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_157.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/157.jpeg,datasets,Conjunctivitis,1,ca31946b294428d8d3e9eb2c0215f4c8,480
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_16.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/16.jpg,datasets,Conjunctivitis,1,e60b7bd104f2d0b5479c7229abd496c7,213
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_160.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/160.jpeg,datasets,Conjunctivitis,1,5371cf793dcacd8d7f13f0d1945b8d2f,391
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_161.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/161.jpeg,datasets,Conjunctivitis,1,7437d9366240342cc39ee7e92deb092d,429
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_162.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/162.jpeg,datasets,Conjunctivitis,1,3ebfa2d86b95cd101ca20a89674cbc03,452
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_163.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/163.jpeg,datasets,Conjunctivitis,1,eba8e4ecd6bb5a3b73097894a0a879f3,240
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_166.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/166.jpeg,datasets,Conjunctivitis,1,a73d19b47e9abcc3fc175c176bd94cac,350
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_167.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/167.jpeg,datasets,Conjunctivitis,1,4597054cdd50cfe4ea694907ae00bc83,415
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_168.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/168.jpg,datasets,Conjunctivitis,1,4dd98e5ad74da4a7ad9592cd97f13de4,296
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_169.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/169.jpeg,datasets,Conjunctivitis,1,9cc614aadbb5bbca62014a1caa0304fa,172
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_169.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/169.jpg,datasets,Conjunctivitis,1,756fa31e201f86721c0e8fad8a50c024,210
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_17.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/17.jpg,datasets,Conjunctivitis,1,efb5654c55c3c81a23eecc2525242894,863
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_170.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/170.jpeg,datasets,Conjunctivitis,1,6d01380e07e61529a1b6605cdbe423e4,180
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_170.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/170.jpg,datasets,Conjunctivitis,1,4cd5ec19af84151e24eb4bf704d68cd7,252
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_172.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/172.jpeg,datasets,Conjunctivitis,1,9c6f9d3f3f7b9dd35f19527c8e10bc72,406
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_173.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/173.jpeg,datasets,Conjunctivitis,1,822c85720fe1eaf82b740b9375b9076d,452
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_174.jpeg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/174.jpeg,datasets,Conjunctivitis,1,8d2c11cbb79c2591ae33da66e45d0e9d,415
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_175.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/175.jpg,datasets,Conjunctivitis,1,6901a9b5b2114a18c9339fc05191db79,183
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_176.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/176.jpg,datasets,Conjunctivitis,1,b058abd8d688ec4f97faa87342a1faf9,312
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_18.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/18.jpg,datasets,Conjunctivitis,1,1d02fb81cf6a88815856431fc62692a7,234
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_181.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/181.jpg,datasets,Conjunctivitis,1,74f0745925f952fefe64eaa9ba15fa98,224
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_182.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/182.jpg,datasets,Conjunctivitis,1,480849e1817846e20238806c7d33e375,278
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_186.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/186.jpg,datasets,Conjunctivitis,1,3f1f3d891044a716c81d0e6f434390f9,231
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_187.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/187.jpg,datasets,Conjunctivitis,1,6d819d1e624323e1c0e1741a40f8e771,186
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_188.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/188.jpg,datasets,Conjunctivitis,1,b98b76be5a78bc18c4f8eaa9304b7b0c,260
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_189.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/189.jpg,datasets,Conjunctivitis,1,fd6e08c3f35bc4c01a5178ed3fccf923,302
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_19.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/19.jpg,datasets,Conjunctivitis,1,a3b1f3986aac5479da2b17a0cca744db,200
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_195.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/195.jpg,datasets,Conjunctivitis,1,b1f1c203e2f48d453007d2efeff2c11d,298
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_198.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/198.jpg,datasets,Conjunctivitis,1,a687ab26a8ea98334f20d0aa1900635d,227
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_199.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/199.jpg,datasets,Conjunctivitis,1,f239c192d87071b59321ab2741785671,258
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_20.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/20.jpg,datasets,Conjunctivitis,1,ebb7d48e8a209b0eba29ff3109719501,383
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_200.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/200.jpg,datasets,Conjunctivitis,1,c7b5babcd3618be3c756a5b44a8e7c5e,196
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_201.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/201.jpg,datasets,Conjunctivitis,1,6351c855140df3a71aecdbb008209570,279
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_207.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/207.jpg,datasets,Conjunctivitis,1,76353e52c0e5dff85423026b01c17bd9,250
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_215.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/215.jpg,datasets,Conjunctivitis,1,dc18221cfdb7ce477dedbe47c4f1cfb4,171
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_223.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/223.jpg,datasets,Conjunctivitis,1,ec691cd9f18cf2f86dbc791495e3e844,275
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_228.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/228.jpg,datasets,Conjunctivitis,1,6ccbdcf69755f70efaf1172d794a1159,214
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_231.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/231.jpg,datasets,Conjunctivitis,1,27a907bf0729a2e33a522ee0299f32c3,137
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_233.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/233.jpg,datasets,Conjunctivitis,1,27d8951778798c26dd5d024f61c250f4,294
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_235.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/235.jpg,datasets,Conjunctivitis,1,494797a5baab6af7672683e4bd030edb,239
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_236.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/236.jpg,datasets,Conjunctivitis,1,fa440a15a3ba990a845ddf0e9c8c85fc,238
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_237.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/237.jpg,datasets,Conjunctivitis,1,54b1995b52e22bb53546c04331d510f1,267
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_238.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/238.jpg,datasets,Conjunctivitis,1,6c5cce3c0e38552c2b7a8879180570af,254
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_239.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/239.jpg,datasets,Conjunctivitis,1,89a3c952bec7fa93adf44c21621a90f9,245
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_24.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/24.jpg,datasets,Conjunctivitis,1,ff85e5574b2f99ad58a7a42101b66c80,251
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_240.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/240.jpg,datasets,Conjunctivitis,1,83963c8f5fa93edae8bc7b15b19a89c4,239
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_245.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/245.jpg,datasets,Conjunctivitis,1,d8206971d7ff718951304b8cdd12134f,251
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_249.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/249.jpg,datasets,Conjunctivitis,1,78b618d31ef24d9435777886186eb9fd,251
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_25.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/25.jpg,datasets,Conjunctivitis,1,17dd0335f08b12f6e308f8a3be7e92b5,169
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_250.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/250.jpg,datasets,Conjunctivitis,1,54681474692f521e81ac6fdf9a20a748,258
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_251.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/251.jpg,datasets,Conjunctivitis,1,7a840ce885933c2eb1efcade8a5f46f0,253
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_256.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/256.jpg,datasets,Conjunctivitis,1,d53257cec82334e440ef54387e13931b,277
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_257.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/257.jpg,datasets,Conjunctivitis,1,d3432bdeaf07998e597882756a22ae80,234
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_258.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/258.jpg,datasets,Conjunctivitis,1,c9d49acfe2569666ac2f390ede273edd,243
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_259.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/259.jpg,datasets,Conjunctivitis,1,8f8a1f51f30b13bf84e1492b4ffea56e,242
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_26.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/26.jpg,datasets,Conjunctivitis,1,b3b14007283bbf7dac686a0cd4e7f5c7,233
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_260.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/260.jpg,datasets,Conjunctivitis,1,b8fed38e725ce671e4de9f69e3c078a4,233
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_261.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/261.jpg,datasets,Conjunctivitis,1,857364f1d58a60aff6d6bec28b89a6c7,241
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_262.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/262.jpg,datasets,Conjunctivitis,1,824e05cf548e39c7d2c115a33abbf63d,197
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_263.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/263.jpg,datasets,Conjunctivitis,1,089fb99c9812da1e94efc55ad5c0c47b,241
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_265.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/265.jpg,datasets,Conjunctivitis,1,491ace62220e4cdbb9f0fe44cab0e966,244
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_266.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/266.jpg,datasets,Conjunctivitis,1,120a8dfb28ce126fb7762d9ed5d40a0f,273
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_267.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/267.jpg,datasets,Conjunctivitis,1,9339e475bb13bb51fe64e2613d809233,271
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_27.jpg,/kaggle/input/datasets/alisofiya/conjunctivitis/Dataset/infected_eye/27.jpg,datasets,Conjunctivitis,1,18dcf0f0da83f203ed56576fd45923f1,356
/kaggle/working/dataset_cleaned/Conjunctivitis/datase_271.jpg,/kaggle/input/datasets/safone/conjunctivitis-non-conjunctivitis/Conjunctivitis/271.jpg,datasets,Conjunctivitis,1,296edf65b24fa2821facddb2302f3ce3,269
